interaction_id,hotel_id,timestamp,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,handled_by,response_time_s,response_speed,hour_of_day,day_of_week_number,day_of_week,month_number,month_name,quarter,time_period,resolved
INT2025_02_0042,hotel_08,23/02/2025 08:25,email,N/A,booking,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,36,Fast,8,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0055,hotel_08,02/02/2025 11:25,instagram,N/A,info,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,300,Medium,11,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0062,hotel_03,05/02/2025 08:35,email,N/A,technical_issue,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,35,Fast,8,3,Wednesday,2,February,1,Morning,TRUE
INT2025_02_0075,hotel_10,12/02/2025 11:35,instagram,N/A,check_out,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,300,Medium,11,3,Wednesday,2,February,1,Morning,TRUE
INT2025_02_0082,hotel_08,15/02/2025 08:20,email,N/A,booking,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,34,Fast,8,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0094,hotel_02,21/02/2025 10:25,website_chat,N/A,service_request,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,13,Fast,10,5,Friday,2,February,1,Morning,TRUE
INT2025_02_0100,hotel_07,24/02/2025 16:35,instagram,N/A,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,360,Slow,16,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0106,hotel_11,27/02/2025 12:50,facebook,N/A,info,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,10,Fast,12,4,Thursday,2,February,1,Afternoon,TRUE
INT2025_02_0112,hotel_07,02/02/2025 08:20,email,N/A,spa_reservation,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,27,Fast,8,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0131,hotel_06,12/02/2025 07:15,facebook,N/A,check_out,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,23,Fast,7,3,Wednesday,2,February,1,Morning,TRUE
INT2025_02_0142,hotel_03,17/02/2025 08:20,email,N/A,check_out,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,38,Fast,8,1,Monday,2,February,1,Morning,TRUE
INT2025_02_0147,hotel_02,20/02/2025 13:55,email,N/A,technical_issue,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,55,Fast,13,4,Thursday,2,February,1,Afternoon,TRUE
INT2025_02_0151,hotel_07,22/02/2025 07:20,facebook,N/A,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,22,Fast,7,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0160,hotel_02,26/02/2025 16:35,instagram,N/A,complaint,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,500,Slow,16,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0165,hotel_05,01/02/2025 11:35,instagram,N/A,check_out,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,310,Slow,11,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0177,hotel_07,07/02/2025 13:55,email,N/A,complaint,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,51,Fast,13,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0181,hotel_03,09/02/2025 07:20,facebook,N/A,technical_issue,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,24,Fast,7,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0185,hotel_09,11/02/2025 11:40,instagram,N/A,complaint,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,600,Slow,11,2,Tuesday,2,February,1,Morning,FALSE
INT2025_02_0189,hotel_04,13/02/2025 15:20,website_chat,N/A,spa_reservation,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,18,Fast,15,4,Thursday,2,February,1,Afternoon,TRUE
INT2025_02_0197,hotel_06,17/02/2025 13:25,email,N/A,spa_reservation,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,55,Fast,13,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0201,hotel_08,19/02/2025 07:05,facebook,N/A,booking,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,26,Fast,7,3,Wednesday,2,February,1,Morning,TRUE
INT2025_02_0205,hotel_05,21/02/2025 11:25,instagram,N/A,service_request,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,300,Medium,11,5,Friday,2,February,1,Morning,TRUE
INT2025_02_0216,hotel_04,26/02/2025 12:55,facebook,N/A,check_in,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,45,Fast,12,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0227,hotel_08,04/02/2025 13:25,email,N/A,check_in,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,450,Slow,13,2,Tuesday,2,February,1,Afternoon,TRUE
INT2025_02_0231,hotel_07,06/02/2025 07:05,facebook,N/A,spa_reservation,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,38,Fast,7,4,Thursday,2,February,1,Morning,TRUE
INT2025_02_0235,hotel_03,08/02/2025 11:25,instagram,N/A,check_out,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,10,Fast,11,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0239,hotel_09,10/02/2025 15:15,website_chat,N/A,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,410,Slow,15,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0242,hotel_12,11/02/2025 08:35,email,N/A,info,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,460,Slow,8,2,Tuesday,2,February,1,Morning,FALSE
INT2025_02_0252,hotel_09,16/02/2025 08:30,email,N/A,check_in,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,430,Slow,8,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0256,hotel_04,18/02/2025 12:50,facebook,N/A,spa_reservation,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,33,Fast,12,2,Tuesday,2,February,1,Afternoon,TRUE
INT2025_03_0023,hotel_03,14/03/2025 09:41,email,N/A,check_out,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,460,Slow,9,5,Friday,3,March,1,Morning,FALSE
INT2025_02_0024,hotel_unknown,14/02/2025 10:45,website_chat,N/A,booking,simple,,,,,,,AI,13,Fast,10,5,Friday,2,February,1,Morning,TRUE
INT2025_02_0117,hotel_unknown,05/02/2025 13:55,email,N/A,complaint,simple,,,,,,,AI,43,Fast,13,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0156,hotel_unknown,24/02/2025 12:55,facebook,N/A,technical_issue,simple,,,,,,,AI,10,Fast,12,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0169,hotel_unknown,03/02/2025 15:55,website_chat,N/A,check_in,medium,,,,,,,AI,19,Fast,15,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0209,hotel_unknown,23/02/2025 15:15,website_chat,N/A,booking,complex,,,,,,,AI,21,Fast,15,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0069,hotel_12,09/02/2025 15:20,website_chat,N/A,service_request,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,18,Fast,15,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0088,hotel_10,18/02/2025 14:30,website_chat,N/A,technical_issue,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,380,Slow,14,2,Tuesday,2,February,1,Afternoon,TRUE
INT2025_02_0123,hotel_12,08/02/2025 09:50,website_chat,N/A,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,500,Slow,9,6,Saturday,2,February,1,Morning,FALSE
INT2025_02_0173,hotel_02,05/02/2025 09:35,website_chat,N/A,technical_issue,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,480,Slow,9,3,Wednesday,2,February,1,Morning,FALSE
INT2025_02_0223,hotel_06,02/02/2025 09:45,website_chat,N/A,technical_issue,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,15,Fast,9,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0136,hotel_12,14/02/2025 12:50,facebook,N/A,service_request,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,11,Fast,12,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0212,hotel_09,24/02/2025 08:35,email,N/A,service_request,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,360,Slow,8,1,Monday,2,February,1,Morning,TRUE
INT2025_02_0220,hotel_10,28/02/2025 16:35,instagram,N/A,service_request,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,23,Fast,16,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0246,hotel_05,13/02/2025 12:55,facebook,N/A,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,58,Fast,12,4,Thursday,2,February,1,Afternoon,TRUE
INT2025_03_0027,hotel_12,16/03/2025 14:03,facebook,N/A,technical_issue,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,45,Fast,14,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0035,hotel_07,20/03/2025 11:58,instagram,N/A,spa_reservation,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,320,Slow,11,4,Thursday,3,March,1,Morning,TRUE
INT2025_03_0043,hotel_12,24/03/2025 09:53,website_chat,N/A,service_request,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,430,Slow,9,1,Monday,3,March,1,Morning,TRUE
INT2025_03_0046,hotel_07,25/03/2025 12:59,facebook,N/A,check_in,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,9,Fast,12,2,Tuesday,3,March,1,Afternoon,TRUE
INT2025_03_0053,hotel_09,29/03/2025 09:48,website_chat,N/A,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,470,Slow,9,6,Saturday,3,March,1,Morning,FALSE
INT2025_03_0056,hotel_12,30/03/2025 12:53,facebook,N/A,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,10,Fast,12,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0062,hotel_03,02/03/2025 08:48,email,N/A,technical_issue,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,37,Fast,8,0,Sunday,3,March,1,Morning,TRUE
INT2025_03_0065,hotel_11,04/03/2025 11:53,instagram,N/A,check_out,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,310,Slow,11,2,Tuesday,3,March,1,Morning,TRUE
INT2025_03_0068,hotel_08,05/03/2025 14:58,website_chat,N/A,check_in,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,390,Slow,14,3,Wednesday,3,March,1,Afternoon,TRUE
INT2025_03_0080,hotel_09,11/03/2025 16:43,instagram,N/A,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,380,Slow,16,2,Tuesday,3,March,1,Afternoon,TRUE
INT2025_03_0083,hotel_12,13/03/2025 09:48,website_chat,N/A,complaint,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,430,Slow,9,4,Thursday,3,March,1,Morning,TRUE
INT2025_03_0086,hotel_05,14/03/2025 12:53,facebook,N/A,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,12,Fast,12,5,Friday,3,March,1,Afternoon,TRUE
INT2025_03_0089,hotel_03,16/03/2025 15:28,website_chat,N/A,info,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,19,Fast,15,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0092,hotel_11,17/03/2025 08:48,email,N/A,complaint,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,38,Fast,8,1,Monday,3,March,1,Morning,TRUE
INT2025_03_0095,hotel_08,19/03/2025 11:53,instagram,N/A,spa_reservation,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,600,Slow,11,3,Wednesday,3,March,1,Morning,FALSE
INT2025_03_0107,hotel_09,25/03/2025 13:38,email,N/A,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,59,Fast,13,2,Tuesday,3,March,1,Afternoon,TRUE
INT2025_03_0113,hotel_05,28/03/2025 09:48,website_chat,N/A,technical_issue,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,300,Medium,9,5,Friday,3,March,1,Morning,TRUE
INT2025_03_0116,hotel_03,29/03/2025 12:53,facebook,N/A,booking,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,10,Fast,12,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0122,hotel_08,01/03/2025 08:48,email,N/A,technical_issue,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,37,Fast,8,6,Saturday,3,March,1,Morning,TRUE
INT2025_03_0125,hotel_07,03/03/2025 11:53,instagram,N/A,booking,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,320,Slow,11,1,Monday,3,March,1,Morning,TRUE
INT2025_03_0128,hotel_10,04/03/2025 14:58,website_chat,N/A,service_request,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,380,Slow,14,2,Tuesday,3,March,1,Afternoon,TRUE
INT2025_03_0131,hotel_06,06/03/2025 07:27,facebook,N/A,check_out,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,24,Fast,7,4,Thursday,3,March,1,Morning,TRUE
INT2025_03_0134,hotel_02,07/03/2025 10:33,website_chat,N/A,complaint,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,16,Fast,10,5,Friday,3,March,1,Morning,TRUE
INT2025_03_0137,hotel_04,09/03/2025 13:38,email,N/A,service_request,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,55,Fast,13,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0140,hotel_07,10/03/2025 16:43,instagram,N/A,info,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,370,Slow,16,1,Monday,3,March,1,Afternoon,TRUE
INT2025_03_0146,hotel_09,13/03/2025 12:53,facebook,N/A,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,13,Fast,12,4,Thursday,3,March,1,Afternoon,TRUE
INT2025_03_0149,hotel_12,15/03/2025 15:28,website_chat,N/A,info,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,20,Fast,15,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0152,hotel_05,16/03/2025 08:48,email,N/A,check_out,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,38,Fast,8,0,Sunday,3,March,1,Morning,TRUE
INT2025_03_0155,hotel_03,18/03/2025 11:53,instagram,N/A,spa_reservation,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,340,Slow,11,2,Tuesday,3,March,1,Morning,TRUE
INT2025_03_0167,hotel_10,24/03/2025 13:38,email,N/A,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,60,Medium,13,1,Monday,3,March,1,Afternoon,TRUE
INT2025_03_0176,hotel_04,28/03/2025 12:53,facebook,N/A,check_out,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,13,Fast,12,5,Friday,3,March,1,Afternoon,TRUE
INT2025_03_0179,hotel_05,30/03/2025 15:28,website_chat,N/A,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,21,Fast,15,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0185,hotel_09,02/03/2025 11:53,instagram,N/A,complaint,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,600,Slow,11,0,Sunday,3,March,1,Morning,FALSE
INT2025_03_0191,hotel_05,05/03/2025 07:27,facebook,N/A,info,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,24,Fast,7,3,Wednesday,3,March,1,Morning,TRUE
INT2025_03_0194,hotel_10,06/03/2025 10:33,website_chat,N/A,complaint,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,16,Fast,10,4,Thursday,3,March,1,Morning,TRUE
INT2025_03_0197,hotel_06,08/03/2025 13:38,email,N/A,spa_reservation,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,61,Medium,13,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0200,hotel_02,09/03/2025 16:43,instagram,N/A,info,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,360,Slow,16,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0206,hotel_07,12/03/2025 12:53,facebook,N/A,spa_reservation,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,13,Fast,12,3,Wednesday,3,March,1,Afternoon,TRUE
INT2025_03_0215,hotel_12,17/03/2025 11:53,instagram,N/A,technical_issue,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,12,Fast,11,1,Monday,3,March,1,Morning,TRUE
INT2025_03_0221,hotel_03,20/03/2025 07:27,facebook,N/A,service_request,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,,,7,4,Thursday,3,March,1,Morning,NULL
INT2025_03_0224,hotel_11,21/03/2025 10:33,website_chat,N/A,check_out,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,420,Slow,10,5,Friday,3,March,1,Morning,FALSE
INT2025_03_0227,hotel_08,23/03/2025 13:38,email,N/A,check_in,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,450,Slow,13,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0230,hotel_04,24/03/2025 16:43,instagram,N/A,service_request,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,24,Fast,16,1,Monday,3,March,1,Afternoon,TRUE
INT2025_03_0239,hotel_09,29/03/2025 15:28,website_chat,N/A,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,410,Slow,15,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0242,hotel_12,30/03/2025 08:48,email,N/A,info,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,450,Slow,8,0,Sunday,3,March,1,Morning,TRUE
INT2025_03_0251,hotel_11,04/03/2025 07:27,facebook,N/A,booking,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,45,Fast,7,2,Tuesday,3,March,1,Morning,TRUE
INT2025_03_0257,hotel_07,07/03/2025 13:38,email,N/A,technical_issue,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,460,Slow,13,5,Friday,3,March,1,Afternoon,FALSE
INT2025_03_0260,hotel_10,08/03/2025 16:43,instagram,N/A,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,15,Fast,16,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0266,hotel_02,11/03/2025 12:53,facebook,N/A,check_in,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,44,Fast,12,2,Tuesday,3,March,1,Afternoon,TRUE
INT2025_03_0269,hotel_12,13/03/2025 15:28,website_chat,N/A,check_out,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,300,Medium,15,4,Thursday,3,March,1,Afternoon,TRUE
INT2025_03_0275,hotel_03,16/03/2025 11:53,instagram,N/A,info,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,26,Fast,11,0,Sunday,3,March,1,Morning,TRUE
INT2025_03_0050,hotel_unknown,27/03/2025 16:38,instagram,N/A,check_out,complex,,,,,,,Human,450,Slow,16,4,Thursday,3,March,1,Afternoon,FALSE
INT2025_03_0071,hotel_unknown,07/03/2025 07:27,facebook,N/A,technical_issue,complex,,,,,,,AI,22,Fast,7,5,Friday,3,March,1,Morning,TRUE
INT2025_03_0077,hotel_unknown,10/03/2025 13:38,email,N/A,service_request,complex,,,,,,,AI,60,Medium,13,1,Monday,3,March,1,Afternoon,TRUE
INT2025_03_0110,hotel_12,26/03/2025 16:43,instagram,N/A,service_request,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,400,Slow,16,3,Wednesday,3,March,1,Afternoon,TRUE
INT2025_03_0104,hotel_unknown,23/03/2025 10:33,website_chat,N/A,spa_reservation,complex,,,,,,,AI,15,Fast,10,0,Sunday,3,March,1,Morning,TRUE
INT2025_03_0119,hotel_11,31/03/2025 15:28,website_chat,N/A,service_request,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,16,Fast,15,1,Monday,3,March,1,Afternoon,TRUE
INT2025_03_0039,hotel_09,22/03/2025 15:17,website_chat,N/A,complaint,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,17,Fast,15,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0158,hotel_11,19/03/2025 14:58,website_chat,N/A,check_in,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,400,Slow,14,3,Wednesday,3,March,1,Afternoon,TRUE
INT2025_03_0173,hotel_02,27/03/2025 09:48,website_chat,N/A,technical_issue,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,480,Slow,9,4,Thursday,3,March,1,Morning,FALSE
INT2025_03_0188,hotel_12,03/03/2025 14:58,website_chat,N/A,service_request,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,410,Slow,14,1,Monday,3,March,1,Afternoon,TRUE
INT2025_03_0203,hotel_04,11/03/2025 09:48,website_chat,N/A,check_in,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,430,Slow,9,2,Tuesday,3,March,1,Morning,TRUE
INT2025_03_0233,hotel_05,26/03/2025 09:48,website_chat,N/A,info,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,16,Fast,9,3,Wednesday,3,March,1,Morning,TRUE
INT2025_03_0248,hotel_03,02/03/2025 14:58,website_chat,N/A,spa_reservation,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,22,Fast,14,0,Sunday,3,March,1,Afternoon,TRUE
INT2025_03_0263,hotel_06,10/03/2025 09:48,website_chat,N/A,service_request,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,21,Fast,9,1,Monday,3,March,1,Morning,TRUE
INT2025_03_0161,hotel_08,21/03/2025 07:27,facebook,N/A,service_request,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,25,Fast,7,5,Friday,3,March,1,Morning,TRUE
INT2025_03_0170,hotel_06,25/03/2025 16:43,instagram,N/A,service_request,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,440,Slow,16,2,Tuesday,3,March,1,Afternoon,TRUE
INT2025_03_0212,hotel_09,15/03/2025 08:48,email,N/A,service_request,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,360,Slow,8,6,Saturday,3,March,1,Morning,TRUE
INT2025_03_0254,hotel_08,05/03/2025 10:33,website_chat,N/A,service_request,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,600,Slow,10,3,Wednesday,3,March,1,Morning,FALSE
INT2025_03_0059,hotel_05,01/03/2025 15:28,website_chat,N/A,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,19,Fast,15,6,Saturday,3,March,1,Afternoon,TRUE
INT2025_03_0281,hotel_08,19/03/2025 07:27,facebook,N/A,spa_reservation,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,64,Medium,7,3,Wednesday,3,March,1,Morning,TRUE
INT2025_04_0012,hotel_12,08/04/2025 09:03,email,N/A,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,24,Fast,9,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0019,hotel_06,12/04/2025 15:15,instagram,N/A,booking,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,14,Fast,15,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0022,hotel_09,13/04/2025 08:30,facebook,N/A,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,32,Fast,8,0,Sunday,4,April,2,Morning,TRUE
INT2025_04_0025,hotel_07,15/04/2025 11:35,instagram,N/A,service_request,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,310,Slow,11,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0028,hotel_08,16/04/2025 14:45,email,N/A,info,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,360,Slow,14,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0036,hotel_05,20/04/2025 12:38,facebook,N/A,technical_issue,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,10,Fast,12,0,Sunday,4,April,2,Afternoon,TRUE
INT2025_04_0042,hotel_08,23/04/2025 08:44,email,N/A,booking,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,36,Fast,8,3,Wednesday,4,April,2,Morning,TRUE
INT2025_04_0048,hotel_10,26/04/2025 14:54,website_chat,N/A,complaint,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,50,Fast,14,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0066,hotel_09,05/04/2025 13:15,facebook,N/A,complaint,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,310,Slow,13,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_04_0072,hotel_05,08/04/2025 08:50,email,N/A,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,25,Fast,8,2,Tuesday,4,April,2,Morning,TRUE
INT2025_04_0075,hotel_10,10/04/2025 11:55,instagram,N/A,check_out,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,17,Fast,11,4,Thursday,4,April,2,Morning,TRUE
INT2025_04_0081,hotel_02,13/04/2025 07:25,facebook,N/A,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,390,Slow,7,0,Sunday,4,April,2,Morning,TRUE
INT2025_04_0096,hotel_12,20/04/2025 13:15,facebook,N/A,technical_issue,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,360,Slow,13,0,Sunday,4,April,2,Afternoon,TRUE
INT2025_04_0099,hotel_05,22/04/2025 15:40,website_chat,N/A,booking,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,450,Slow,15,2,Tuesday,4,April,2,Afternoon,TRUE
INT2025_04_0105,hotel_06,25/04/2025 11:55,instagram,N/A,technical_issue,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,24,Fast,11,5,Friday,4,April,2,Morning,TRUE
INT2025_04_0111,hotel_04,28/04/2025 07:25,facebook,N/A,service_request,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,18,Fast,7,1,Monday,4,April,2,Morning,TRUE
